Case_Type,Cases,Country_Region,Date,iso3
deaths,4.0,Oman,2020-04-14,OMN
deaths,4.0,Oman,2020-04-15,OMN
deaths,4.0,Oman,2020-04-16,OMN
deaths,6.0,Oman,2020-04-17,OMN
deaths,6.0,Oman,2020-04-18,OMN
deaths,7.0,Oman,2020-04-19,OMN
deaths,7.0,Oman,2020-04-20,OMN
deaths,8.0,Oman,2020-04-21,OMN
deaths,8.0,Oman,2020-04-22,OMN
deaths,9.0,Oman,2020-04-23,OMN
deaths,10.0,Oman,2020-04-24,OMN
deaths,10.0,Oman,2020-04-25,OMN
deaths,10.0,Oman,2020-04-26,OMN
deaths,10.0,Oman,2020-04-27,OMN
deaths,10.0,Oman,2020-04-28,OMN
deaths,10.0,Oman,2020-04-29,OMN
deaths,11.0,Oman,2020-04-30,OMN
deaths,11.0,Oman,2020-05-01,OMN
deaths,12.0,Oman,2020-05-02,OMN
deaths,0.0,Pakistan,2020-01-22,PAK
deaths,0.0,Pakistan,2020-01-23,PAK
deaths,0.0,Pakistan,2020-01-24,PAK
deaths,0.0,Pakistan,2020-01-25,PAK
deaths,0.0,Pakistan,2020-01-26,PAK
deaths,0.0,Pakistan,2020-01-27,PAK
deaths,0.0,Pakistan,2020-01-28,PAK
deaths,0.0,Pakistan,2020-01-29,PAK
deaths,0.0,Pakistan,2020-01-30,PAK
deaths,0.0,Pakistan,2020-01-31,PAK
deaths,0.0,Pakistan,2020-02-01,PAK
deaths,0.0,Pakistan,2020-02-02,PAK
deaths,0.0,Pakistan,2020-02-03,PAK
deaths,0.0,Pakistan,2020-02-04,PAK
deaths,0.0,Pakistan,2020-02-05,PAK
deaths,0.0,Pakistan,2020-02-06,PAK
deaths,0.0,Pakistan,2020-02-07,PAK
deaths,0.0,Pakistan,2020-02-08,PAK
deaths,0.0,Pakistan,2020-02-09,PAK
deaths,0.0,Pakistan,2020-02-10,PAK
deaths,0.0,Pakistan,2020-02-11,PAK
deaths,0.0,Pakistan,2020-02-12,PAK
deaths,0.0,Pakistan,2020-02-13,PAK
deaths,0.0,Pakistan,2020-02-14,PAK
deaths,0.0,Pakistan,2020-02-15,PAK
deaths,0.0,Pakistan,2020-02-16,PAK
deaths,0.0,Pakistan,2020-02-17,PAK
deaths,0.0,Pakistan,2020-02-18,PAK
deaths,0.0,Pakistan,2020-02-19,PAK
deaths,0.0,Pakistan,2020-02-20,PAK
deaths,0.0,Pakistan,2020-02-21,PAK
deaths,0.0,Pakistan,2020-02-22,PAK
deaths,0.0,Pakistan,2020-02-23,PAK
deaths,0.0,Pakistan,2020-02-24,PAK
deaths,0.0,Pakistan,2020-02-25,PAK
deaths,0.0,Pakistan,2020-02-26,PAK
deaths,0.0,Pakistan,2020-02-27,PAK
deaths,0.0,Pakistan,2020-02-28,PAK
deaths,0.0,Pakistan,2020-02-29,PAK
deaths,0.0,Pakistan,2020-03-01,PAK
deaths,0.0,Pakistan,2020-03-02,PAK
deaths,0.0,Pakistan,2020-03-03,PAK
deaths,0.0,Pakistan,2020-03-04,PAK
deaths,0.0,Pakistan,2020-03-05,PAK
deaths,0.0,Pakistan,2020-03-06,PAK
deaths,0.0,Pakistan,2020-03-07,PAK
deaths,0.0,Pakistan,2020-03-08,PAK
deaths,0.0,Pakistan,2020-03-09,PAK
deaths,0.0,Pakistan,2020-03-10,PAK
deaths,0.0,Pakistan,2020-03-11,PAK
deaths,0.0,Pakistan,2020-03-12,PAK
deaths,0.0,Pakistan,2020-03-13,PAK
deaths,0.0,Pakistan,2020-03-14,PAK
deaths,0.0,Pakistan,2020-03-15,PAK
deaths,0.0,Pakistan,2020-03-16,PAK
deaths,0.0,Pakistan,2020-03-17,PAK
deaths,0.0,Pakistan,2020-03-18,PAK
deaths,2.0,Pakistan,2020-03-19,PAK
deaths,3.0,Pakistan,2020-03-20,PAK
deaths,3.0,Pakistan,2020-03-21,PAK
deaths,5.0,Pakistan,2020-03-22,PAK
deaths,6.0,Pakistan,2020-03-23,PAK
deaths,7.0,Pakistan,2020-03-24,PAK
deaths,8.0,Pakistan,2020-03-25,PAK
deaths,9.0,Pakistan,2020-03-26,PAK
deaths,11.0,Pakistan,2020-03-27,PAK
deaths,12.0,Pakistan,2020-03-28,PAK
deaths,14.0,Pakistan,2020-03-29,PAK
deaths,21.0,Pakistan,2020-03-30,PAK
deaths,26.0,Pakistan,2020-03-31,PAK
deaths,27.0,Pakistan,2020-04-01,PAK
deaths,34.0,Pakistan,2020-04-02,PAK
deaths,40.0,Pakistan,2020-04-03,PAK
deaths,41.0,Pakistan,2020-04-04,PAK
deaths,47.0,Pakistan,2020-04-05,PAK
deaths,53.0,Pakistan,2020-04-06,PAK
deaths,57.0,Pakistan,2020-04-07,PAK
deaths,61.0,Pakistan,2020-04-08,PAK
deaths,65.0,Pakistan,2020-04-09,PAK
deaths,66.0,Pakistan,2020-04-10,PAK
deaths,86.0,Pakistan,2020-04-11,PAK
deaths,91.0,Pakistan,2020-04-12,PAK
deaths,93.0,Pakistan,2020-04-13,PAK
deaths,96.0,Pakistan,2020-04-14,PAK
deaths,111.0,Pakistan,2020-04-15,PAK
deaths,128.0,Pakistan,2020-04-16,PAK
deaths,135.0,Pakistan,2020-04-17,PAK
deaths,143.0,Pakistan,2020-04-18,PAK
deaths,168.0,Pakistan,2020-04-19,PAK
deaths,176.0,Pakistan,2020-04-20,PAK
deaths,201.0,Pakistan,2020-04-21,PAK
deaths,212.0,Pakistan,2020-04-22,PAK
deaths,237.0,Pakistan,2020-04-23,PAK
deaths,253.0,Pakistan,2020-04-24,PAK
deaths,269.0,Pakistan,2020-04-25,PAK
deaths,281.0,Pakistan,2020-04-26,PAK
deaths,292.0,Pakistan,2020-04-27,PAK
deaths,312.0,Pakistan,2020-04-28,PAK
deaths,343.0,Pakistan,2020-04-29,PAK
deaths,385.0,Pakistan,2020-04-30,PAK
deaths,417.0,Pakistan,2020-05-01,PAK
deaths,440.0,Pakistan,2020-05-02,PAK
deaths,0.0,Panama,2020-01-22,PAN
deaths,0.0,Panama,2020-01-23,PAN
deaths,0.0,Panama,2020-01-24,PAN
deaths,0.0,Panama,2020-01-25,PAN
deaths,0.0,Panama,2020-01-26,PAN
deaths,0.0,Panama,2020-01-27,PAN
deaths,0.0,Panama,2020-01-28,PAN
deaths,0.0,Panama,2020-01-29,PAN
deaths,0.0,Panama,2020-01-30,PAN
deaths,0.0,Panama,2020-01-31,PAN
deaths,0.0,Panama,2020-02-01,PAN
deaths,0.0,Panama,2020-02-02,PAN
deaths,0.0,Panama,2020-02-03,PAN
deaths,0.0,Panama,2020-02-04,PAN
deaths,0.0,Panama,2020-02-05,PAN
deaths,0.0,Panama,2020-02-06,PAN
deaths,0.0,Panama,2020-02-07,PAN
deaths,0.0,Panama,2020-02-08,PAN
deaths,0.0,Panama,2020-02-09,PAN
deaths,0.0,Panama,2020-02-10,PAN
deaths,0.0,Panama,2020-02-11,PAN
deaths,0.0,Panama,2020-02-12,PAN
deaths,0.0,Panama,2020-02-13,PAN
deaths,0.0,Panama,2020-02-14,PAN
deaths,0.0,Panama,2020-02-15,PAN
deaths,0.0,Panama,2020-02-16,PAN
deaths,0.0,Panama,2020-02-17,PAN
deaths,0.0,Panama,2020-02-18,PAN
deaths,0.0,Panama,2020-02-19,PAN
deaths,0.0,Panama,2020-02-20,PAN
deaths,0.0,Panama,2020-02-21,PAN
deaths,0.0,Panama,2020-02-22,PAN
deaths,0.0,Panama,2020-02-23,PAN
deaths,0.0,Panama,2020-02-24,PAN
deaths,0.0,Panama,2020-02-25,PAN
deaths,0.0,Panama,2020-02-26,PAN
deaths,0.0,Panama,2020-02-27,PAN
deaths,0.0,Panama,2020-02-28,PAN
deaths,0.0,Panama,2020-02-29,PAN
deaths,0.0,Panama,2020-03-01,PAN
deaths,0.0,Panama,2020-03-02,PAN
deaths,0.0,Panama,2020-03-03,PAN
deaths,0.0,Panama,2020-03-04,PAN
deaths,0.0,Panama,2020-03-05,PAN
deaths,0.0,Panama,2020-03-06,PAN
deaths,0.0,Panama,2020-03-07,PAN
deaths,0.0,Panama,2020-03-08,PAN
deaths,0.0,Panama,2020-03-09,PAN
deaths,0.0,Panama,2020-03-10,PAN
deaths,1.0,Panama,2020-03-11,PAN
deaths,1.0,Panama,2020-03-12,PAN
deaths,1.0,Panama,2020-03-13,PAN
deaths,1.0,Panama,2020-03-14,PAN
deaths,1.0,Panama,2020-03-15,PAN
deaths,1.0,Panama,2020-03-16,PAN
deaths,1.0,Panama,2020-03-17,PAN
deaths,1.0,Panama,2020-03-18,PAN
deaths,1.0,Panama,2020-03-19,PAN
deaths,1.0,Panama,2020-03-20,PAN
deaths,1.0,Panama,2020-03-21,PAN
deaths,3.0,Panama,2020-03-22,PAN
deaths,6.0,Panama,2020-03-23,PAN
deaths,6.0,Panama,2020-03-24,PAN
deaths,8.0,Panama,2020-03-25,PAN
deaths,8.0,Panama,2020-03-26,PAN
deaths,9.0,Panama,2020-03-27,PAN
deaths,14.0,Panama,2020-03-28,PAN
deaths,17.0,Panama,2020-03-29,PAN
deaths,24.0,Panama,2020-03-30,PAN
deaths,30.0,Panama,2020-03-31,PAN
deaths,30.0,Panama,2020-04-01,PAN
deaths,32.0,Panama,2020-04-02,PAN
deaths,37.0,Panama,2020-04-03,PAN
deaths,41.0,Panama,2020-04-04,PAN
deaths,46.0,Panama,2020-04-05,PAN
deaths,54.0,Panama,2020-04-06,PAN
deaths,55.0,Panama,2020-04-07,PAN
deaths,59.0,Panama,2020-04-08,PAN
deaths,63.0,Panama,2020-04-09,PAN
deaths,66.0,Panama,2020-04-10,PAN
deaths,74.0,Panama,2020-04-11,PAN
deaths,79.0,Panama,2020-04-12,PAN
deaths,87.0,Panama,2020-04-13,PAN
deaths,94.0,Panama,2020-04-14,PAN
deaths,95.0,Panama,2020-04-15,PAN
deaths,103.0,Panama,2020-04-16,PAN
deaths,109.0,Panama,2020-04-17,PAN
deaths,116.0,Panama,2020-04-18,PAN
deaths,120.0,Panama,2020-04-19,PAN
deaths,126.0,Panama,2020-04-20,PAN
deaths,136.0,Panama,2020-04-21,PAN
deaths,141.0,Panama,2020-04-22,PAN
deaths,146.0,Panama,2020-04-23,PAN
deaths,154.0,Panama,2020-04-24,PAN
deaths,159.0,Panama,2020-04-25,PAN
deaths,165.0,Panama,2020-04-26,PAN
deaths,167.0,Panama,2020-04-27,PAN
deaths,167.0,Panama,2020-04-28,PAN
deaths,178.0,Panama,2020-04-29,PAN
deaths,188.0,Panama,2020-04-30,PAN
deaths,192.0,Panama,2020-05-01,PAN
deaths,197.0,Panama,2020-05-02,PAN
deaths,0.0,Papua New Guinea,2020-01-22,PNG
deaths,0.0,Papua New Guinea,2020-01-23,PNG
deaths,0.0,Papua New Guinea,2020-01-24,PNG
deaths,0.0,Papua New Guinea,2020-01-25,PNG
deaths,0.0,Papua New Guinea,2020-01-26,PNG
deaths,0.0,Papua New Guinea,2020-01-27,PNG
deaths,0.0,Papua New Guinea,2020-01-28,PNG
deaths,0.0,Papua New Guinea,2020-01-29,PNG
deaths,0.0,Papua New Guinea,2020-01-30,PNG
deaths,0.0,Papua New Guinea,2020-01-31,PNG
deaths,0.0,Papua New Guinea,2020-02-01,PNG
deaths,0.0,Papua New Guinea,2020-02-02,PNG
deaths,0.0,Papua New Guinea,2020-02-03,PNG
deaths,0.0,Papua New Guinea,2020-02-04,PNG
deaths,0.0,Papua New Guinea,2020-02-05,PNG
deaths,0.0,Papua New Guinea,2020-02-06,PNG
deaths,0.0,Papua New Guinea,2020-02-07,PNG
deaths,0.0,Papua New Guinea,2020-02-08,PNG
deaths,0.0,Papua New Guinea,2020-02-09,PNG
deaths,0.0,Papua New Guinea,2020-02-10,PNG
deaths,0.0,Papua New Guinea,2020-02-11,PNG
deaths,0.0,Papua New Guinea,2020-02-12,PNG
deaths,0.0,Papua New Guinea,2020-02-13,PNG
deaths,0.0,Papua New Guinea,2020-02-14,PNG
deaths,0.0,Papua New Guinea,2020-02-15,PNG
deaths,0.0,Papua New Guinea,2020-02-16,PNG
deaths,0.0,Papua New Guinea,2020-02-17,PNG
deaths,0.0,Papua New Guinea,2020-02-18,PNG
deaths,0.0,Papua New Guinea,2020-02-19,PNG
deaths,0.0,Papua New Guinea,2020-02-20,PNG
deaths,0.0,Papua New Guinea,2020-02-21,PNG
deaths,0.0,Papua New Guinea,2020-02-22,PNG
deaths,0.0,Papua New Guinea,2020-02-23,PNG
deaths,0.0,Papua New Guinea,2020-02-24,PNG
deaths,0.0,Papua New Guinea,2020-02-25,PNG
deaths,0.0,Papua New Guinea,2020-02-26,PNG
deaths,0.0,Papua New Guinea,2020-02-27,PNG
deaths,0.0,Papua New Guinea,2020-02-28,PNG
deaths,0.0,Papua New Guinea,2020-02-29,PNG
deaths,0.0,Papua New Guinea,2020-03-01,PNG
deaths,0.0,Papua New Guinea,2020-03-02,PNG
deaths,0.0,Papua New Guinea,2020-03-03,PNG
deaths,0.0,Papua New Guinea,2020-03-04,PNG
deaths,0.0,Papua New Guinea,2020-03-05,PNG
deaths,0.0,Papua New Guinea,2020-03-06,PNG
deaths,0.0,Papua New Guinea,2020-03-07,PNG
deaths,0.0,Papua New Guinea,2020-03-08,PNG
deaths,0.0,Papua New Guinea,2020-03-09,PNG
deaths,0.0,Papua New Guinea,2020-03-10,PNG
deaths,0.0,Papua New Guinea,2020-03-11,PNG
deaths,0.0,Papua New Guinea,2020-03-12,PNG
deaths,0.0,Papua New Guinea,2020-03-13,PNG
deaths,0.0,Papua New Guinea,2020-03-14,PNG
deaths,0.0,Papua New Guinea,2020-03-15,PNG
deaths,0.0,Papua New Guinea,2020-03-16,PNG
deaths,0.0,Papua New Guinea,2020-03-17,PNG
deaths,0.0,Papua New Guinea,2020-03-18,PNG
deaths,0.0,Papua New Guinea,2020-03-19,PNG
deaths,0.0,Papua New Guinea,2020-03-20,PNG
deaths,0.0,Papua New Guinea,2020-03-21,PNG
deaths,0.0,Papua New Guinea,2020-03-22,PNG
deaths,0.0,Papua New Guinea,2020-03-23,PNG
deaths,0.0,Papua New Guinea,2020-03-24,PNG
deaths,0.0,Papua New Guinea,2020-03-25,PNG
deaths,0.0,Papua New Guinea,2020-03-26,PNG
deaths,0.0,Papua New Guinea,2020-03-27,PNG
deaths,0.0,Papua New Guinea,2020-03-28,PNG
deaths,0.0,Papua New Guinea,2020-03-29,PNG
deaths,0.0,Papua New Guinea,2020-03-30,PNG
deaths,0.0,Papua New Guinea,2020-03-31,PNG
deaths,0.0,Papua New Guinea,2020-04-01,PNG
deaths,0.0,Papua New Guinea,2020-04-02,PNG
deaths,0.0,Papua New Guinea,2020-04-03,PNG
deaths,0.0,Papua New Guinea,2020-04-04,PNG
deaths,0.0,Papua New Guinea,2020-04-05,PNG
deaths,0.0,Papua New Guinea,2020-04-06,PNG
deaths,0.0,Papua New Guinea,2020-04-07,PNG
deaths,0.0,Papua New Guinea,2020-04-08,PNG
deaths,0.0,Papua New Guinea,2020-04-09,PNG
deaths,0.0,Papua New Guinea,2020-04-10,PNG
deaths,0.0,Papua New Guinea,2020-04-11,PNG
deaths,0.0,Papua New Guinea,2020-04-12,PNG
deaths,0.0,Papua New Guinea,2020-04-13,PNG
deaths,0.0,Papua New Guinea,2020-04-14,PNG
deaths,0.0,Papua New Guinea,2020-04-15,PNG
deaths,0.0,Papua New Guinea,2020-04-16,PNG
deaths,0.0,Papua New Guinea,2020-04-17,PNG
deaths,0.0,Papua New Guinea,2020-04-18,PNG
deaths,0.0,Papua New Guinea,2020-04-19,PNG
deaths,0.0,Papua New Guinea,2020-04-20,PNG
deaths,0.0,Papua New Guinea,2020-04-21,PNG
deaths,0.0,Papua New Guinea,2020-04-22,PNG
deaths,0.0,Papua New Guinea,2020-04-23,PNG
deaths,0.0,Papua New Guinea,2020-04-24,PNG
deaths,0.0,Papua New Guinea,2020-04-25,PNG
deaths,0.0,Papua New Guinea,2020-04-26,PNG
deaths,0.0,Papua New Guinea,2020-04-27,PNG
deaths,0.0,Papua New Guinea,2020-04-28,PNG
deaths,0.0,Papua New Guinea,2020-04-29,PNG
deaths,0.0,Papua New Guinea,2020-04-30,PNG
deaths,0.0,Papua New Guinea,2020-05-01,PNG
deaths,0.0,Papua New Guinea,2020-05-02,PNG
deaths,0.0,Paraguay,2020-01-22,PRY
deaths,0.0,Paraguay,2020-01-23,PRY
deaths,0.0,Paraguay,2020-01-24,PRY
deaths,0.0,Paraguay,2020-01-25,PRY
deaths,0.0,Paraguay,2020-01-26,PRY
deaths,0.0,Paraguay,2020-01-27,PRY
deaths,0.0,Paraguay,2020-01-28,PRY
deaths,0.0,Paraguay,2020-01-29,PRY
deaths,0.0,Paraguay,2020-01-30,PRY
deaths,0.0,Paraguay,2020-01-31,PRY
deaths,0.0,Paraguay,2020-02-01,PRY
deaths,0.0,Paraguay,2020-02-02,PRY
deaths,0.0,Paraguay,2020-02-03,PRY
deaths,0.0,Paraguay,2020-02-04,PRY
deaths,0.0,Paraguay,2020-02-05,PRY
deaths,0.0,Paraguay,2020-02-06,PRY
deaths,0.0,Paraguay,2020-02-07,PRY
deaths,0.0,Paraguay,2020-02-08,PRY
deaths,0.0,Paraguay,2020-02-09,PRY
deaths,0.0,Paraguay,2020-02-10,PRY
deaths,0.0,Paraguay,2020-02-11,PRY
deaths,0.0,Paraguay,2020-02-12,PRY
deaths,0.0,Paraguay,2020-02-13,PRY
deaths,0.0,Paraguay,2020-02-14,PRY
deaths,0.0,Paraguay,2020-02-15,PRY
deaths,0.0,Paraguay,2020-02-16,PRY
deaths,0.0,Paraguay,2020-02-17,PRY
deaths,0.0,Paraguay,2020-02-18,PRY
deaths,0.0,Paraguay,2020-02-19,PRY
deaths,0.0,Paraguay,2020-02-20,PRY
deaths,0.0,Paraguay,2020-02-21,PRY
deaths,0.0,Paraguay,2020-02-22,PRY
deaths,0.0,Paraguay,2020-02-23,PRY
deaths,0.0,Paraguay,2020-02-24,PRY
deaths,0.0,Paraguay,2020-02-25,PRY
deaths,0.0,Paraguay,2020-02-26,PRY
deaths,0.0,Paraguay,2020-02-27,PRY
deaths,0.0,Paraguay,2020-02-28,PRY
deaths,0.0,Paraguay,2020-02-29,PRY
deaths,0.0,Paraguay,2020-03-01,PRY
deaths,0.0,Paraguay,2020-03-02,PRY
deaths,0.0,Paraguay,2020-03-03,PRY
deaths,0.0,Paraguay,2020-03-04,PRY
deaths,0.0,Paraguay,2020-03-05,PRY
deaths,0.0,Paraguay,2020-03-06,PRY
deaths,0.0,Paraguay,2020-03-07,PRY
deaths,0.0,Paraguay,2020-03-08,PRY
deaths,0.0,Paraguay,2020-03-09,PRY
deaths,0.0,Paraguay,2020-03-10,PRY
deaths,0.0,Paraguay,2020-03-11,PRY
deaths,0.0,Paraguay,2020-03-12,PRY
deaths,0.0,Paraguay,2020-03-13,PRY
deaths,0.0,Paraguay,2020-03-14,PRY
deaths,0.0,Paraguay,2020-03-15,PRY
deaths,0.0,Paraguay,2020-03-16,PRY
deaths,0.0,Paraguay,2020-03-17,PRY
deaths,0.0,Paraguay,2020-03-18,PRY
deaths,0.0,Paraguay,2020-03-19,PRY
deaths,0.0,Paraguay,2020-03-20,PRY
deaths,1.0,Paraguay,2020-03-21,PRY
deaths,1.0,Paraguay,2020-03-22,PRY
deaths,1.0,Paraguay,2020-03-23,PRY
deaths,2.0,Paraguay,2020-03-24,PRY
deaths,3.0,Paraguay,2020-03-25,PRY
deaths,3.0,Paraguay,2020-03-26,PRY
deaths,3.0,Paraguay,2020-03-27,PRY
deaths,3.0,Paraguay,2020-03-28,PRY
deaths,3.0,Paraguay,2020-03-29,PRY
deaths,3.0,Paraguay,2020-03-30,PRY
deaths,3.0,Paraguay,2020-03-31,PRY
deaths,3.0,Paraguay,2020-04-01,PRY
deaths,3.0,Paraguay,2020-04-02,PRY
deaths,3.0,Paraguay,2020-04-03,PRY
deaths,3.0,Paraguay,2020-04-04,PRY
deaths,3.0,Paraguay,2020-04-05,PRY
deaths,5.0,Paraguay,2020-04-06,PRY
deaths,5.0,Paraguay,2020-04-07,PRY
deaths,5.0,Paraguay,2020-04-08,PRY
deaths,5.0,Paraguay,2020-04-09,PRY
deaths,6.0,Paraguay,2020-04-10,PRY
deaths,6.0,Paraguay,2020-04-11,PRY
deaths,6.0,Paraguay,2020-04-12,PRY
deaths,6.0,Paraguay,2020-04-13,PRY
deaths,7.0,Paraguay,2020-04-14,PRY
deaths,8.0,Paraguay,2020-04-15,PRY
deaths,8.0,Paraguay,2020-04-16,PRY
deaths,8.0,Paraguay,2020-04-17,PRY
deaths,8.0,Paraguay,2020-04-18,PRY
deaths,8.0,Paraguay,2020-04-19,PRY
deaths,8.0,Paraguay,2020-04-20,PRY
deaths,8.0,Paraguay,2020-04-21,PRY
deaths,9.0,Paraguay,2020-04-22,PRY
deaths,9.0,Paraguay,2020-04-23,PRY
deaths,9.0,Paraguay,2020-04-24,PRY
deaths,9.0,Paraguay,2020-04-25,PRY
deaths,9.0,Paraguay,2020-04-26,PRY
deaths,9.0,Paraguay,2020-04-27,PRY
deaths,9.0,Paraguay,2020-04-28,PRY
deaths,9.0,Paraguay,2020-04-29,PRY
deaths,10.0,Paraguay,2020-04-30,PRY
deaths,10.0,Paraguay,2020-05-01,PRY
deaths,10.0,Paraguay,2020-05-02,PRY
deaths,0.0,Peru,2020-01-22,PER
deaths,0.0,Peru,2020-01-23,PER
deaths,0.0,Peru,2020-01-24,PER
deaths,0.0,Peru,2020-01-25,PER
deaths,0.0,Peru,2020-01-26,PER
deaths,0.0,Peru,2020-01-27,PER
deaths,0.0,Peru,2020-01-28,PER
deaths,0.0,Peru,2020-01-29,PER
deaths,0.0,Peru,2020-01-30,PER
deaths,0.0,Peru,2020-01-31,PER
deaths,0.0,Peru,2020-02-01,PER
deaths,0.0,Peru,2020-02-02,PER
deaths,0.0,Peru,2020-02-03,PER
deaths,0.0,Peru,2020-02-04,PER
deaths,0.0,Peru,2020-02-05,PER
deaths,0.0,Peru,2020-02-06,PER
deaths,0.0,Peru,2020-02-07,PER
deaths,0.0,Peru,2020-02-08,PER
deaths,0.0,Peru,2020-02-09,PER
deaths,0.0,Peru,2020-02-10,PER
deaths,0.0,Peru,2020-02-11,PER
deaths,0.0,Peru,2020-02-12,PER
deaths,0.0,Peru,2020-02-13,PER
deaths,0.0,Peru,2020-02-14,PER
deaths,0.0,Peru,2020-02-15,PER
deaths,0.0,Peru,2020-02-16,PER
deaths,0.0,Peru,2020-02-17,PER
deaths,0.0,Peru,2020-02-18,PER
deaths,0.0,Peru,2020-02-19,PER
deaths,0.0,Peru,2020-02-20,PER
deaths,0.0,Peru,2020-02-21,PER
deaths,0.0,Peru,2020-02-22,PER
deaths,0.0,Peru,2020-02-23,PER
deaths,0.0,Peru,2020-02-24,PER
deaths,0.0,Peru,2020-02-25,PER
deaths,0.0,Peru,2020-02-26,PER
deaths,0.0,Peru,2020-02-27,PER
deaths,0.0,Peru,2020-02-28,PER
deaths,0.0,Peru,2020-02-29,PER
deaths,0.0,Peru,2020-03-01,PER
deaths,0.0,Peru,2020-03-02,PER
deaths,0.0,Peru,2020-03-03,PER
deaths,0.0,Peru,2020-03-04,PER
deaths,0.0,Peru,2020-03-05,PER
deaths,0.0,Peru,2020-03-06,PER
deaths,0.0,Peru,2020-03-07,PER
deaths,0.0,Peru,2020-03-08,PER
deaths,0.0,Peru,2020-03-09,PER
deaths,0.0,Peru,2020-03-10,PER
deaths,0.0,Peru,2020-03-11,PER
deaths,0.0,Peru,2020-03-12,PER
deaths,0.0,Peru,2020-03-13,PER
deaths,0.0,Peru,2020-03-14,PER
deaths,0.0,Peru,2020-03-15,PER
deaths,0.0,Peru,2020-03-16,PER
deaths,0.0,Peru,2020-03-17,PER
deaths,0.0,Peru,2020-03-18,PER
deaths,0.0,Peru,2020-03-19,PER
deaths,3.0,Peru,2020-03-20,PER
deaths,5.0,Peru,2020-03-21,PER
deaths,5.0,Peru,2020-03-22,PER
deaths,5.0,Peru,2020-03-23,PER
deaths,7.0,Peru,2020-03-24,PER
deaths,9.0,Peru,2020-03-25,PER
deaths,9.0,Peru,2020-03-26,PER
deaths,11.0,Peru,2020-03-27,PER
deaths,16.0,Peru,2020-03-28,PER
deaths,18.0,Peru,2020-03-29,PER
deaths,24.0,Peru,2020-03-30,PER
deaths,30.0,Peru,2020-03-31,PER
deaths,38.0,Peru,2020-04-01,PER
deaths,55.0,Peru,2020-04-02,PER
deaths,61.0,Peru,2020-04-03,PER
deaths,73.0,Peru,2020-04-04,PER
deaths,83.0,Peru,2020-04-05,PER
deaths,92.0,Peru,2020-04-06,PER
deaths,107.0,Peru,2020-04-07,PER
deaths,121.0,Peru,2020-04-08,PER
deaths,138.0,Peru,2020-04-09,PER
deaths,169.0,Peru,2020-04-10,PER
deaths,181.0,Peru,2020-04-11,PER
deaths,193.0,Peru,2020-04-12,PER
deaths,216.0,Peru,2020-04-13,PER
deaths,230.0,Peru,2020-04-14,PER
deaths,254.0,Peru,2020-04-15,PER
deaths,274.0,Peru,2020-04-16,PER
deaths,300.0,Peru,2020-04-17,PER
deaths,348.0,Peru,2020-04-18,PER
deaths,400.0,Peru,2020-04-19,PER
deaths,445.0,Peru,2020-04-20,PER
deaths,484.0,Peru,2020-04-21,PER
deaths,530.0,Peru,2020-04-22,PER
deaths,572.0,Peru,2020-04-23,PER
deaths,634.0,Peru,2020-04-24,PER
deaths,700.0,Peru,2020-04-25,PER
deaths,728.0,Peru,2020-04-26,PER
deaths,782.0,Peru,2020-04-27,PER
deaths,854.0,Peru,2020-04-28,PER
deaths,943.0,Peru,2020-04-29,PER
deaths,1051.0,Peru,2020-04-30,PER
deaths,1124.0,Peru,2020-05-01,PER
deaths,1200.0,Peru,2020-05-02,PER
deaths,0.0,Philippines,2020-01-22,PHL
deaths,0.0,Philippines,2020-01-23,PHL
deaths,0.0,Philippines,2020-01-24,PHL
deaths,0.0,Philippines,2020-01-25,PHL
deaths,0.0,Philippines,2020-01-26,PHL
deaths,0.0,Philippines,2020-01-27,PHL
deaths,0.0,Philippines,2020-01-28,PHL
deaths,0.0,Philippines,2020-01-29,PHL
deaths,0.0,Philippines,2020-01-30,PHL
deaths,0.0,Philippines,2020-01-31,PHL
deaths,0.0,Philippines,2020-02-01,PHL
deaths,1.0,Philippines,2020-02-02,PHL
deaths,1.0,Philippines,2020-02-03,PHL
deaths,1.0,Philippines,2020-02-04,PHL
deaths,1.0,Philippines,2020-02-05,PHL
deaths,1.0,Philippines,2020-02-06,PHL
deaths,1.0,Philippines,2020-02-07,PHL
deaths,1.0,Philippines,2020-02-08,PHL
deaths,1.0,Philippines,2020-02-09,PHL
deaths,1.0,Philippines,2020-02-10,PHL
deaths,1.0,Philippines,2020-02-11,PHL
deaths,1.0,Philippines,2020-02-12,PHL
deaths,1.0,Philippines,2020-02-13,PHL
deaths,1.0,Philippines,2020-02-14,PHL
deaths,1.0,Philippines,2020-02-15,PHL
deaths,1.0,Philippines,2020-02-16,PHL
deaths,1.0,Philippines,2020-02-17,PHL
deaths,1.0,Philippines,2020-02-18,PHL
deaths,1.0,Philippines,2020-02-19,PHL
deaths,1.0,Philippines,2020-02-20,PHL
deaths,1.0,Philippines,2020-02-21,PHL
deaths,1.0,Philippines,2020-02-22,PHL
deaths,1.0,Philippines,2020-02-23,PHL
deaths,1.0,Philippines,2020-02-24,PHL
deaths,1.0,Philippines,2020-02-25,PHL
deaths,1.0,Philippines,2020-02-26,PHL
deaths,1.0,Philippines,2020-02-27,PHL
deaths,1.0,Philippines,2020-02-28,PHL
deaths,1.0,Philippines,2020-02-29,PHL
deaths,1.0,Philippines,2020-03-01,PHL
deaths,1.0,Philippines,2020-03-02,PHL
